address,business_status,category,city,country,country_code,google_id,latitude,logo,longitude,name,owner_title,phone,photo,place_id,postal_code,rating,reviews,state,street,subtypes,type,verified,website,working_hours
"Av México, Centro, 63735 Mezcales, Nay.",OPERATIONAL,Centro de estética,Mezcales,Mexico,MX,0x8421470600f112d7:0xc51597eb60d4b65e,20.7294262,https://lh6.googleusercontent.com/-3ZeAmVRBUBo/AAAAAAAAAAI/AAAAAAAAAAA/GE6VN9BxsB4/s44-p-k-no-ns-nd/photo.jpg,-105.2829173,Salón y barbería LOREAN,Salón y barbería LOREAN,+52 322 138 7210,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerTL3UbSmKKpMvlbKtREVivD5wsojSseiLElDxkbAOb4AKJYho-x55u_bFs19bBhVCN6ri3v0uiOcHOX97iXqBaJt78w-sq5n2OUxL7PgOjwbqrZ0Zh_WrDkfasLA96NmJncBvQ=w800-h500-k-no,ChIJ1xLxAAZHIYQRXrbUYOuXFcU,63735,4.9,23.0,Nayarit,Av México,Centro de estética,Centro de estética,True,,"{""domingo"": [""11a.m.-3p.m.""], ""jueves"": [""11a.m.-8p.m.""], ""lunes"": [""11a.m.-8p.m.""], ""martes"": [""11a.m.-8p.m.""], ""miércoles"": [""11a.m.-8p.m.""], ""sábado"": [""11a.m.-7p.m.""], ""viernes"": [""11a.m.-8p.m.""]}"
"Blvd. Nuevo Vallarta 7, Plaza Norte 7, 63735 Nuevo Vallarta, Supermanzana Nay Local 7, 63735 Riviera Nayarit, Nay.",OPERATIONAL,Spa y gimnasio,Riviera Nayarit,Mexico,MX,0x8421478697a4488f:0xa6c463ef4a9103e1,20.7100181,https://lh5.googleusercontent.com/-JGEkXS4IYpw/AAAAAAAAAAI/AAAAAAAAAAA/GY0hX_Rc4JI/s44-p-k-no-ns-nd/photo.jpg,-105.2825903,Zen Luxury Wellness & Aesthetic,Zen Luxury Wellness & Aesthetic,+52 322 216 9979,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq-e6_WgdoWob8ZL5qwfqYvp-V8UQlUDZyCkbUtmlB4HyxM0G93g1oQ7Zeghdn0Pn75xsasaiB3iXzISVefqstT-DL2TLQD8T9U0nFaOCbq4wgnvkrJUKEU78x8QqNmHV9ujhnbTw=w800-h500-k-no,ChIJj0ikl4ZHIYQR4QORSu9jxKY,63735,5.0,6.0,Nay.,"Blvd. Nuevo Vallarta 7, Plaza Norte 7, 63735 Nuevo Vallarta, SM Nay Local 7","Spa y gimnasio, Servicio de aromaterapia, Programa de acondicionamiento físico, Podólogo, Programa de salud y bienestar",Spa y gimnasio,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-3p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Valle Grande 143, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,,Mezcales,Mexico,MX,0x842147912a4653d1:0xc7f1551952eb3a19,20.7162752,https://lh5.googleusercontent.com/-NgTRWLSiATk/AAAAAAAAAAI/AAAAAAAAAAA/NS5d0bO94tk/s44-p-k-no-ns-nd/photo.jpg,-105.27197749999999,Jaqueline Belloso Lashes: Pestañas,Jaqueline Belloso Lashes: Pestañas,+52 322 117 2612,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerhEVcH5Apyd5u1-G99GLd2YLMP4BpZV9ZhUD5VPlviImO2ydjfG191EpYcLpG6vF2QkNgNbGKseyMLAKdRYjw8rXKPOiXlK3ulc_N0uG6FePI5vUDM0q0M_ZMmqUWLM5zIo9nH=w800-h500-k-no,ChIJ0VNGKpFHIYQRGTrrUhlV8cc,63735,5.0,22.0,Nayarit,Valle Grande 143,,,True,https://www.instagram.com/jaquelinebelloso_lashes%3Figsh%3DY2xudnhmZ2dxYzls,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-6p.m.""], ""lunes"": [""9a.m.-6p.m.""], ""martes"": [""9a.m.-6p.m.""], ""miércoles"": [""9a.m.-6p.m.""], ""sábado"": [""9a.m.-4p.m.""], ""viernes"": [""9a.m.-6p.m.""]}"
"Blvrd Riviera Nayarit 430, Plaza Lago Real, Local C14, Valle Dorado, 63735 Nay.",OPERATIONAL,Barbería,Mezcales,Mexico,MX,0x8421479a4ab60ea7:0xa79b3d55c6246887,20.7208141,https://lh4.googleusercontent.com/-k_sV3Gde0a8/AAAAAAAAAAI/AAAAAAAAAAA/la6szbAzIfo/s44-p-k-no-ns-nd/photo.jpg,-105.27655299999999,BARBEROS NUEVO VALLARTA,BARBEROS NUEVO VALLARTA,+52 322 365 5168,https://lh3.googleusercontent.com/gps-cs-s/AHVAweq1kZfa0jpK1B8au54V3v-FRivbE1a-5t27qYal0hkdR8aDxj5U0UMrBK3POWiDzu1OyCt4CHTc7alFKad4Wfqtr6rJXbvvLeQzVowJBxvfeoPjHJDkTbNYzc5vJCRQG6hEruY68A=w800-h500-k-no,ChIJpw62SppHIYQRh2gkxlU9m6c,63735,4.6,455.0,Nay.,"Blvrd Riviera Nayarit 430, Plaza Lago Real, Local C14",Barbería,Barbería,True,http://www.barberosbarberias.com/,"{""domingo"": [""10a.m.-9p.m.""], ""jueves"": [""10a.m.-9p.m.""], ""lunes"": [""10a.m.-9p.m.""], ""martes"": [""10a.m.-9p.m.""], ""miércoles"": [""10a.m.-9p.m.""], ""sábado"": [""10a.m.-9p.m.""], ""viernes"": [""10a.m.-9p.m.""]}"
"Valle de Aosta 105, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,Centro de estética,Mezcales,Mexico,MX,0x842146f4efa3e587:0xef36875ad80a462f,20.7152595,https://lh4.googleusercontent.com/-YoWq7WvRMgU/AAAAAAAAAAI/AAAAAAAAAAA/AhuCU21NTrQ/s44-p-k-no-ns-nd/photo.jpg,-105.27005679999999,jorge cepeda make up,jorge cepeda make up,,https://lh3.googleusercontent.com/gps-cs-s/AHVAweox2ACwXK8GJr7VKgN1_wzRSOziDne6jVzADP2AnVQpRhSb_iGsjH19nwS6mXAGBcdRRX-oLW0DGA6TXq00uUA5DFMDJ9MUpmj7A_u4PN4RbA9bN1HtdcI-pRTl0314uQisvBgk1m-SKaUn=w800-h500-k-no,ChIJh-Wj7_RGIYQRL0YK2FqHNu8,63735,5.0,25.0,Nayarit,Valle de Aosta 105,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""4-9p.m.""], ""lunes"": [""4-9p.m.""], ""martes"": [""4-9p.m.""], ""miércoles"": [""4-9p.m.""], ""sábado"": [""4-9p.m.""], ""viernes"": [""4-9p.m.""]}"
"Blvd. Francisco Medina Ascencio, 5 Interior Plaza Neptuno KM 7, Marina Vallarta, 48335 Puerto Vallarta, Jal.",OPERATIONAL,Spa de día,Puerto Vallarta,Mexico,MX,0x842145c6e43c2f2d:0xf4770b011a9737d8,20.6673817,https://lh3.googleusercontent.com/-kXc2ykkXInI/AAAAAAAAAAI/AAAAAAAAAAA/cg4JlvYxcs8/s44-p-k-no-ns-nd/photo.jpg,-105.2485988,Artepil Spa (Marina Vallarta),Artepil Spa,+52 322 135 6976,https://lh3.googleusercontent.com/gps-cs-s/AHVAweovGUylvjKC7VBaHGdSQm-yxZSbQPMcTJO_i2nCoQ_Es68-4QO1L3ZeY-DvteutTADpSG-D_KTSIH77gNG_vw4pmxaRVC4CsRs3aCdVWiyjhefjX1mMMNeZZEpGoySyoMaVTOtO=w800-h500-k-no,ChIJLS885MZFIYQR2DeXGgELd_Q,48335,4.8,143.0,Jal.,"Blvd. Francisco Medina Ascencio, 5 Interior Plaza Neptuno KM 7","Spa de día, Esteticista facial, Cuidado de los pies, Servicio de depilación, Balneario, Salón de manicura y pedicura",Spa de día,True,http://artepil.com/,"{""domingo"": [""Cerrado""], ""jueves"": [""8a.m.-8p.m.""], ""lunes"": [""8a.m.-8p.m.""], ""martes"": [""8a.m.-8p.m.""], ""miércoles"": [""8a.m.-8p.m.""], ""sábado"": [""8a.m.-8p.m.""], ""viernes"": [""8a.m.-8p.m.""]}"
"Paseo de los Cocoteros s/n, 63735 Nuevo Vallarta, Nay.",OPERATIONAL,Centro de estética,Nuevo Vallarta,Mexico,MX,0x842147000cf4e9d7:0x35058dc20f8650bd,20.7096847,,-105.3009723,Puerto Vallarta,Puerto Vallarta,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=oSWEprrbD_rMLFXr7NILng&cb_client=search.gws-prod.gps&w=800&h=500&yaw=249.73912&pitch=0&thumbfov=100,ChIJ1-n0DABHIYQRvVCGD8KNBTU,63735,,,Nayarit,Paseo de los Cocoteros s/n,Centro de estética,Centro de estética,False,,
"Valle de las Rosas, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,Centro de estética,Mezcales,Mexico,MX,0x8421473c4a1bd02d:0x4a201f166c633f8c,20.7221919,https://lh4.googleusercontent.com/-kpl-2AVDsHw/AAAAAAAAAAI/AAAAAAAAAAA/ZggHTG_wuDc/s44-p-k-no-ns-nd/photo.jpg,-105.2656968,Salón Belleza Dorada,Salón Belleza Dorada,,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerdFUydqfovfwFHhWfOkiXOyBN0CNjQ0GnTBKaGyIaH52Vz2JuO2ExiLjZdUqnxEVOeBp4BQfwO1gDC0AKp0Oo2sLMtAwDx7Y8gjUNw4M3UHCmXczpLekonYLfrkDuZ7MgaPl4s=w800-h500-k-no,ChIJLdAbSjxHIYQRjD9jbBYfIEo,63735,5.0,2.0,Nayarit,Valle de las Rosas,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-7p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Prolongacion Benito Juárez Puente 107, 63735 Las Jarretaderas, Nay.",OPERATIONAL,Centro de estética,Las Jarretaderas,Mexico,MX,0x842147b321578a3f:0xfb586db214badf59,20.6907613,https://lh5.googleusercontent.com/-7Bdvkj4ehnQ/AAAAAAAAAAI/AAAAAAAAAAA/___9jN_J9OM/s44-p-k-no-ns-nd/photo.jpg,-105.2792418,MetBeauty House by Marina Madrigal,MetBeauty House by Marina Madrigal,+52 322 370 1282,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepw1CxzWSAvya04AIL9I5Xnf_MNdFukWtKkmlg84Uze5SLExFbESMLq4A883vF5GnPe35ZG6kCvgcrttSWQeKmK2PgKq_ja9M3RNBDTlk7p_Dn46hruUeUPXCVLL0B1wZlTNprw57A2jrQ=w800-h500-k-no,ChIJP4pXIbNHIYQRWd-6FLJtWPs,63735,,,Nayarit,Prolongacion Benito Juárez Puente 107,"Centro de estética, Barbería, Esteticista, Peluquería",Centro de estética,True,https://wa.me/message/C7LGFZFHPV72F1,"{""domingo"": [""9a.m.-8p.m.""], ""jueves"": [""9a.m.-8p.m.""], ""lunes"": [""9a.m.-8p.m.""], ""martes"": [""9a.m.-8p.m.""], ""miércoles"": [""9a.m.-8p.m.""], ""sábado"": [""9a.m.-8p.m.""], ""viernes"": [""9a.m.-8p.m.""]}"
"Av México 17, 13 de Septiembre, 63735 Mezcales, Nay.",OPERATIONAL,Centro de estética,Mezcales,Mexico,MX,0x842147e8e0060665:0x6379090adee780f1,20.7278599,https://lh5.googleusercontent.com/-reJkz3lL7M8/AAAAAAAAAAI/AAAAAAAAAAA/YQblP5v1BAo/s44-p-k-no-ns-nd/photo.jpg,-105.2830235,Studio Alberto Moreno,Studio Alberto Moreno,+52 322 267 8430,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerb94SAtSsan_AJAYsmdAl6NzALg6OInPHcTNK8xtEXeRG2ta2Cxa0kuuqKQl0vUjb4MkkBYDi8NopXjcgFQ7J8s9oPfj5tg-P5uQexYH9qdHlA5rqS1BeZB--ntEPuD85p_Lli=w800-h500-k-no,ChIJZQYG4OhHIYQR8YDn3goJeWM,63735,4.5,15.0,Nayarit,Av México 17,Centro de estética,Centro de estética,True,https://www.facebook.com/StudioAlbertoMoreno/,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-2p.m."", ""4-8p.m.""], ""lunes"": [""10a.m.-2p.m."", ""4-8p.m.""], ""martes"": [""10a.m.-2p.m."", ""4-8p.m.""], ""miércoles"": [""10a.m.-2p.m."", ""4-8p.m.""], ""sábado"": [""10a.m.-2p.m."", ""4-8p.m.""], ""viernes"": [""10a.m.-2p.m."", ""4-8p.m.""]}"
"Las Ceibas, Cto. Apolo, 63735 Nuevo Vallarta, Nay.",OPERATIONAL,Esteticista facial,Nuevo Vallarta,Mexico,MX,0x84214743aafbd5f3:0xc942ff75b6af6797,20.705723,https://lh4.googleusercontent.com/-HL9b2ygN0Vg/AAAAAAAAAAI/AAAAAAAAAAA/36zweDtYw0M/s44-p-k-no-ns-nd/photo.jpg,-105.2694731,Ruiz Glow Skin,Ruiz Glow Skin,+52 322 262 3562,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqSU4vy-1ONY2q6fJnB5ud05VCP3W1Blrt5nKkBUHvOD49fBqxvO5blw-fNf8O_69lS5Qa45xpakSIg3hQvTF8caB2ZmgDzuKmgDTvizDdYHCPRvoY6WqTw8B-0EtLyR9o8UAhXwup4DGc=w800-h500-k-no,ChIJ89X7qkNHIYQRl2evtnX_Qsk,63735,3.0,1.0,Nay.,"Las Ceibas, Cto. Apolo",Esteticista facial,Esteticista facial,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-9:30p.m.""], ""lunes"": [""9a.m.-9:30p.m.""], ""martes"": [""9a.m.-9p.m.""], ""miércoles"": [""9a.m.-9:30p.m.""], ""sábado"": [""Abierto las 24 horas""], ""viernes"": [""9a.m.-9p.m.""]}"
"63735, Valle Dorado, 63735 Nay.",OPERATIONAL,Estilista,Mezcales,Mexico,MX,0x842147c205417e8b:0xd3b072fd22bd8c8a,20.7177966,https://lh6.googleusercontent.com/-UieHPtvEhIs/AAAAAAAAAAI/AAAAAAAAAAA/YE6bsEGniNk/s44-p-k-no-ns-nd/photo.jpg,-105.26969,Yessy Mtz salon & belleza,Yessy Mtz salon & belleza,+52 322 100 9768,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FShuGoSQgeKnw2IyLJll-A&cb_client=search.gws-prod.gps&w=800&h=500&yaw=195.07802&pitch=0&thumbfov=100,ChIJi35BBcJHIYQRioy9Iv1ysNM,63735,5.0,1.0,Nay.,63735,Estilista,Estilista,True,https://www.facebook.com/profile.php%3Fid%3D100063777920983%26mibextid%3DZbWKwL,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-8p.m.""], ""lunes"": [""10a.m.-8p.m.""], ""martes"": [""10a.m.-8p.m.""], ""miércoles"": [""10a.m.-8p.m.""], ""sábado"": [""10a.m.-8p.m.""], ""viernes"": [""10a.m.-8p.m.""]}"
"Valle de los Reyes 114, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,Centro de estética,Mezcales,Mexico,MX,0x842147318befb06b:0xace9765de0271a15,20.7152453,https://lh4.googleusercontent.com/-0vlSGuWh3vs/AAAAAAAAAAI/AAAAAAAAAAA/S6sRnLnHh-s/s44-p-k-no-ns-nd/photo.jpg,-105.27403729999999,Look salon & barber,Look salon & barber,+52 322 105 8560,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoDPEAyfCj0YaQz8ZUPf7lKqpvLk51H-1JTC7vq2ZFQMODjX0DKG_Ei2f-ESvzfUKhRqjOJIEVqHW8uxo1_rZouoyGLsraS1jCcIUmv1Oae8jtybSoEEZKNNM-kKZVlnSJch2o=w800-h500-k-no,ChIJa7DvizFHIYQRFRon4F126aw,63735,4.4,7.0,Nayarit,Valle de los Reyes 114,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""11a.m.-7p.m.""], ""lunes"": [""11a.m.-7p.m.""], ""martes"": [""11a.m.-7p.m.""], ""miércoles"": [""11a.m.-7p.m.""], ""sábado"": [""11a.m.-5p.m.""], ""viernes"": [""11a.m.-7p.m.""]}"
"Calle Mar Antillano 229, Joyas Vallarta, 63735 Las Jarretaderas, Nay.",OPERATIONAL,Centro de estética,Las Jarretaderas,Mexico,MX,0x8421470003621709:0xd085a7915d139970,20.6975296,,-105.2662586,HARAMARA Cultural Spa,HARAMARA Cultural Spa,+52 33 3004 7891,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer-VFnjENpXFKCnWzZ9p-OyQs9zJT2grxxdqujx18gFBNnK1k6OYDmsOBnG45wp2ueYZNeiuHv3ya0ynhYYzIhXgadgo73uRv0N4BSQGXFY_NS7x_nPf39pbnK3oqaG5BRW6mU=w800-h500-k-no,ChIJCRdiAwBHIYQRcJkTXZGnhdA,63735,5.0,2.0,Nayarit,Calle Mar Antillano 229,Centro de estética,Centro de estética,False,,"{""domingo"": [""9a.m.-7p.m.""], ""jueves"": [""9a.m.-7p.m.""], ""lunes"": [""9a.m.-7p.m.""], ""martes"": [""9a.m.-7p.m.""], ""miércoles"": [""9a.m.-7p.m.""], ""sábado"": [""9a.m.-7p.m.""], ""viernes"": [""9a.m.-7p.m.""]}"
"C. Valle de Ávila 25, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,Salón de manicura y pedicura,Mezcales,Mexico,MX,0x8421470038836309:0x2e93e34e12325a7a,20.725317399999998,https://lh3.googleusercontent.com/-DfgfPlje0Y8/AAAAAAAAAAI/AAAAAAAAAAA/vlpyLuvaoas/s44-p-k-no-ns-nd/photo.jpg,-105.2701785,Lúcete Nail Studio,Lúcete Nail Studio,+52 33 1410 1314,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoMhshlp7Lk2qQ47zh71IQwrfrDEjBu2Ro1Spdae6qaW6wrMMzCt6F4g2CzzkCx_RFZJCWgIjthV1_ebTk7sr72cl0l2J2ukNvCM2quOzF3ErTXCGOikJDMLrt0mmHrpHLeqzOBVh9UstBi=w800-h500-k-no,ChIJCWODOABHIYQReloyEk7jky4,63735,5.0,48.0,Nayarit,C. Valle de Ávila 25,Salón de manicura y pedicura,Salón de manicura y pedicura,True,https://instagram.com/lucete_oficial%3Figshid%3DMzMyNGUyNmU2YQ%3D%3D,"{""domingo"": [""Cerrado""], ""jueves"": [""8a.m.-9p.m.""], ""lunes"": [""8a.m.-9p.m.""], ""martes"": [""8a.m.-9p.m.""], ""miércoles"": [""8a.m.-9p.m.""], ""sábado"": [""8a.m.-2p.m.""], ""viernes"": [""8a.m.-9p.m.""]}"
"Plaza Marina, Local G-31, Marina Vallarta, 48335 Puerto Vallarta, Jal.",OPERATIONAL,Centro de estética,Puerto Vallarta,Mexico,MX,0x84214502259b04b1:0x899eb369e4b806f3,20.6719515,https://lh4.googleusercontent.com/-qUy5pKGjjRE/AAAAAAAAAAI/AAAAAAAAAAA/1VDqPV4gZ3Y/s44-p-k-no-ns-nd/photo.jpg,-105.2511143,David Dávila Salón de Belleza,David Dávila Salón de Belleza,+52 322 221 4043,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer9QUhVjZALSqKPBu6vyJ-17HM1Ju69qciT5kWKpeDd8_VtQGZDY67RfjCApnTL54g0UJufZ3C9sp81O9rYb1Oh-NOrn6JmVsDh1HpDMBMadYlM02hFmWmJl4iKNqZq6VtHqDIS=w800-h500-k-no,ChIJsQSbJQJFIYQR8wa45Gmznok,48335,4.6,24.0,Jalisco,"Plaza Marina, Local G-31",Centro de estética,Centro de estética,True,https://www.facebook.com/David-Davila-Sal%25C3%25B3n-de-Belleza-2093656684224299/,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-7p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Pedro Gutierrez 102, Costa Coral, 63735 Las Jarretaderas, Nay.",OPERATIONAL,,Las Jarretaderas,Mexico,MX,0x8421454bda1d435b:0x6c68fdf054049e72,20.6884783,https://lh3.googleusercontent.com/-qVeJaLIn5NA/AAAAAAAAAAI/AAAAAAAAAAA/qkbuMDBzg-o/s44-p-k-no-ns-nd/photo.jpg,-105.2780939,Lashes Kenia Ruiz - Extensiones de pestañas,Lashes Kenia Ruiz - Extensiones de pestañas,+52 322 213 1336,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqZQyMuvd7NeMNo7ftKlA0oHaQhJnWOmsfnQrBF18MnVS498oFUgo1J_X4EQJm5eJSI_JJ1lMrfHpMkNU2-xTcigFsu2bsECMWeh82TDOs3PphZvVq369Ty6iie2O0EV77lCpJOAw=w800-h500-k-no,ChIJW0Md2ktFIYQRcp4EVPD9aGw,63735,4.8,8.0,Nayarit,Pedro Gutierrez 102,,,True,http://www.lasheskeniaruizcom.wordpress.com/,"{""domingo"": [""Cerrado""], ""jueves"": [""10a.m.-6p.m.""], ""lunes"": [""10a.m.-6p.m.""], ""martes"": [""10a.m.-6p.m.""], ""miércoles"": [""10a.m.-6p.m.""], ""sábado"": [""Cerrado""], ""viernes"": [""10a.m.-6p.m.""]}"
"Paseo de la Marina Sur 159, Las Palmas II, Local 13 y 14, Marina Vallarta, 48335 Puerto Vallarta, Jal.",OPERATIONAL,Spa de masajes,Puerto Vallarta,Mexico,MX,0x842145fb5d6601d7:0xc22e8fe9e573fc72,20.6629133,https://lh6.googleusercontent.com/-X3SQ4ehTgOs/AAAAAAAAAAI/AAAAAAAAAAA/5gThs9Tof8g/s44-p-k-no-ns-nd/photo.jpg,-105.25429009999999,Marina Salón Spa,Marina Salón Spa,+52 322 221 3694,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerMvuPxIEzb85DzxcyzUIf9So_RT6LZxeDMA9n6n5-EStsUfP_c3IHEk0w3UR9w6lao2slXIep96yuEcdGWwgkKEDBnycxxQIjpTLj_d_xXD5OoVIYYjFekhgvxY0aMsqVJBDW8bw=w800-h500-k-no,ChIJ1wFmXftFIYQRcvxz5emPLsI,48335,4.7,158.0,Jal.,"Paseo de la Marina Sur 159, Las Palmas II, Local 13 y 14","Esteticista facial, Servicio de depilación, Reflexología, Masajista deportivo",Esteticista facial,True,http://marinasalonspa.com.mx/,"{""domingo"": [""10a.m.-6p.m.""], ""jueves"": [""10a.m.-7p.m.""], ""lunes"": [""10a.m.-7p.m.""], ""martes"": [""10a.m.-7p.m.""], ""miércoles"": [""10a.m.-7p.m.""], ""sábado"": [""10a.m.-7p.m.""], ""viernes"": [""10a.m.-7p.m.""]}"
"Valle de Rosario 134, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,Centro de estética,Mezcales,Mexico,MX,0x84214700371dc959:0x48a1a4954f575338,20.7165394,https://lh3.googleusercontent.com/-TkyTXPNIzdA/AAAAAAAAAAI/AAAAAAAAAAA/_THxLCbfsrg/s44-p-k-no-ns-nd/photo.jpg,-105.2713655,Danya spa,Danya spa,+52 322 196 0785,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JqcJdesGve4H76CpVx4MdA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=79.392586&pitch=0&thumbfov=100,ChIJWckdNwBHIYQROFNXT5WkoUg,63735,5.0,1.0,Nayarit,Valle de Rosario 134,Centro de estética,Centro de estética,True,,"{""domingo"": [""Cerrado""], ""jueves"": [""9a.m.-6p.m.""], ""lunes"": [""9a.m.-6p.m.""], ""martes"": [""9a.m.-6p.m.""], ""miércoles"": [""9a.m.-6p.m.""], ""sábado"": [""9a.m.-6p.m.""], ""viernes"": [""9a.m.-6p.m.""]}"
"Paseo de las Palmas, 63735 Nuevo Vallarta, Nay.",OPERATIONAL,Beauty salon,Nuevo Vallarta,Mexico,MX,0x84214724f573bec3:0x712c19de6a74780f,20.7087362,,-105.2931096,Sempre Bela Alaciados,Sempre Bela Alaciados,+52 55 1915 2600,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=P0cIBO2KbYn14u3-kWWBlQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=238.74136&pitch=0&thumbfov=100,ChIJw75z9SRHIYQRD3h0at4ZLHE,63735,,,Nayarit,Paseo de las Palmas,Centro de estética,Centro de estética,False,,
"Calle Vicente Guerrero 10, 63735 Las Jarretaderas, Nay.",OPERATIONAL,Centro de estética,Las Jarretaderas,Mexico,MX,0x842147de3650895d:0xf2bdbe985d1c4e5f,20.6923714,https://lh6.googleusercontent.com/-Vws7UsNgI-U/AAAAAAAAAAI/AAAAAAAAAAA/iQELe7urC1A/s44-p-k-no-ns-nd/photo.jpg,-105.27459929999999,Estetica Unisex y Uñas By AmaLu,Estetica Unisex y Uñas By AmaLu,+52 322 320 2974,https://lh3.googleusercontent.com/gps-cs-s/AHVAweppOsmpIA0Fr6ubSuyn6f-1KfRFkdULRmkXmhwbbcJ7z2LBbrWdTUBX9uZYNwPSueaoVZe5CcWO9L4ncHPoI0APu36GeSATKpVvmbHcfUs1tKXCiLN8jVhBv5ErqDTjkAKJ2kOS1QYmv6Bx=w800-h500-k-no,ChIJXYlQNt5HIYQRX04cXZi-vfI,63735,,,Nayarit,Calle Vicente Guerrero 10,Centro de estética,Centro de estética,True,https://www.facebook.com/share/1D94K6iyoc/,"{""domingo"": [""10a.m.-2p.m."", ""5-9p.m.""], ""jueves"": [""Cerrado""], ""lunes"": [""Cerrado""], ""martes"": [""Cerrado""], ""miércoles"": [""Cerrado""], ""sábado"": [""10a.m.-2p.m."", ""5-9p.m.""], ""viernes"": [""10a.m.-2p.m."", ""5-9p.m.""]}"
"Valle de México 5, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,,Mezcales,Mexico,MX,0x842146f7ae3794b7:0x25c9318e50a381c,20.722676399999997,https://lh5.googleusercontent.com/-RdgmT6Gd44s/AAAAAAAAAAI/AAAAAAAAAAA/2kb6ME183p0/s44-p-k-no-ns-nd/photo.jpg,-105.26853919999999,Luxury Hair by Adela Rios salón,Luxury Hair by Adela Rios salón,+52 322 297 3783,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepkpQok7Cp8bY2696tDqXcfXAOKemv1g2ARuUDJ6lGtlrCpzSg5Uo4fEamhvT9EidC4yMbMggaosLgcnQIMDGplGzrzILa9Qd1JxSMeWsPWg27wlwIu8mTIDm2Ilq33AHjuJJalgyRH2vq9=w800-h500-k-no,ChIJt5Q3rvdGIYQRHDgK5RiTXAI,63735,4.5,,Nayarit,Valle de México 5,Comercio,Comercio,True,,"{""jueves"": [""10a.m.-9p.m.""]}"
"Colonia, Calle, Valle de México 82-Local 4, Valle Dorado, 63735 Mezcales, Nay.",OPERATIONAL,,Mezcales,Mexico,MX,0x8421476c5762ac15:0x8173d5eb0964a572,20.7195404,https://lh3.googleusercontent.com/-gCFDo_x3JLY/AAAAAAAAAAI/AAAAAAAAAAA/4mNF8KqRJlw/s44-p-k-no-ns-nd/photo.jpg,-105.27069139999999,Empíricos BarberShop,Empíricos BarberShop,+52 322 107 9822,https://lh3.googleusercontent.com/gps-cs-s/AHVAweocUrrCm-HYV4j6tL8y-qp5yHNRt0MAZBdP1ulN1QVaLOX938JfYjv6zRZ1fJVfjZs-pLSlm87cgW6KeKLXb97K3IFUk2f_o2oUf7-NseY-CwkJN7ROeqTQIllXaeRQPuVc_Iqf=w800-h500-k-no,ChIJFaxiV2xHIYQRcqVkCevVc4E,63735,4.8,,Nay.,"Colonia, Calle, Valle de México 82-Local 4",Barbería,Barbería,True,,"{""jueves"": [""10a.m.-1p.m."", ""4-9p.m.""]}"
